StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q42,Q45,Q3,Q37,Q38,Q25#1_3,Q25#1_33,Q25#1_37,Q25#1_6,Q25#1_7,Q25#1_2,Q25#2_3,Q25#2_33,Q25#2_37,Q25#2_6,Q25#2_7,Q25#2_2,Q25#3_3,Q25#3_33,Q25#3_37,Q25#3_6,Q25#3_7,Q25#3_2,Q25#4_3,Q25#4_33,Q25#4_37,Q25#4_6,Q25#4_7,Q25#4_2,Q25#5_3,Q25#5_33,Q25#5_37,Q25#5_6,Q25#5_7,Q25#5_2,Q34#1_3,Q34#1_33,Q34#1_37,Q34#1_6,Q34#1_7,Q34#1_2,Q36,Q36_3_TEXT,Q30,Q31,Q39,Q48,Q49,Q50,Q51,Q53,Q55,Q17,Q18,Q9,Q32,Q47,Q31,Q33,Q48,Q34,Q35,Q49,Q19,Q20,Q37,Q38,Q39,Q40,Q44,Q41,Q56,Q58,Q57,Q42,Q43,Q43,MTurkCode
2017-11-21 23:24:47,2017-11-21 23:30:07,IP Address,23.240.40.172,100,320,True,2017-11-21 23:30:08,R_3e5nRd660fv9afo,,,,,34.002395629883,-117.97570037842,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,No,,,,,,$51-100,,,,,,>60 days,,,,,,Yes,,,,,,,Own,,Yes,2012,Mostly newer (5 years old or less),Yes,1-3 years,No,,,,Southern California Edison (SCE),,,,,Energy Savings Assistance Program,,,,,,You,,31-40 years old,Male,Asian,"$21,000-$80,000",Some college,4,Yes,2013,2,91745,no,A3P0G3SA4ZCAKX,34947637
2017-11-21 23:43:24,2017-11-21 23:45:52,IP Address,104.62.104.54,100,148,True,2017-11-21 23:45:53,R_OoGvFflkecYF2Ap,,,,,38.692993164062,-121.68119812012,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Water Heater,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2014,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Male,White,"$81,000-$160,000",Bachelor's degree or higher,3,Yes,2016,2,95776,,A3VMBFGYG07DJA,46108714
2017-11-22 00:01:46,2017-11-22 00:04:55,IP Address,73.90.204.173,100,188,True,2017-11-22 00:04:55,R_1hDQcqwOuMNKRrj,,,,,36.792404174805,-119.76039886475,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",Clothes Washer,,,,,1-3 years,,,,,,No,,,,,,$50 or less,,,,,,31-60 days,,,,,,Yes,,,,,,,,,,Own,,Yes,2017,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,21-30 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,2,Yes,2016,1,93292,,A2CY67WQ4P6PKX,34750123
2017-11-22 00:55:51,2017-11-22 01:00:06,IP Address,107.182.43.162,100,254,True,2017-11-22 01:00:07,R_XRLLbe74x966vex,,,,,38.385604858398,-120.64340209961,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Window Air Conditioner,Water Heater,Refrigerator",Refrigerator,,,,,,,,7-10 years,,,,,,Yes,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,Recycled it,Own,,Yes,2012,Mostly older (more than 5 years),Yes,4-6 years,No,,,,Pacific Gas and Electric Company (PG&E),,SmartAC,,,,,,,,,You,,41-50 years old,Male,White,"$21,000-$80,000",Some college,2,No,,,95666,"Not that I can think of now. ",Paul Jaymot,10827235
2017-11-22 01:11:37,2017-11-22 01:18:48,IP Address,47.223.208.24,100,430,True,2017-11-22 01:18:48,R_1LznVV1kRNhj4p5,,,,,31.546798706055,-100.56099700928,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Refrigerator",,,,4-6 years,,,,4-6 years,,No,,,,No,,$50 or less,,,,$51-100,,0-30 days,,,,0-30 days,,Yes,,,,Yes,,,,,,,Rent,,Yes,2011,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,31-40 years old,Male,White,"$21,000-$80,000",High school graduate or GED,3,No,,,95219,nothing,A226EHLT7IIULM,43241278
2017-11-22 06:12:27,2017-11-22 06:19:37,IP Address,173.59.63.218,100,430,True,2017-11-22 06:19:38,R_3qqH9Ibs3Fr2Gwa,,,,,39.964294433594,-75.144401550293,anonymous,EN,"Window Air Conditioner,Refrigerator",Window Air Conditioner,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2014,Mostly older (more than 5 years),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,2,No,,,90034,,ARJ4XIRNZ1PV1,83716692
2017-11-22 09:38:54,2017-11-22 09:45:30,IP Address,73.220.59.37,100,395,True,2017-11-22 09:45:30,R_0eVWfUJs1WKjLq1,,,,,36.792404174805,-119.76039886475,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Washer,Refrigerator",Clothes Washer,,,,,7-10 years,,,,,,No,,,,,,Don't remember,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,7-10 years,,,,,,,You,,31-40 years old,Female,White,"<$20,000",Bachelor's degree or higher,3,Yes,2015,4,93612,,A2CB6AQJMGNEBZ,34818850
2017-11-22 09:42:26,2017-11-22 09:46:05,IP Address,132.241.13.231,100,218,True,2017-11-22 09:46:05,R_1DYhk4STmm2lFLS,,,,,39.715805053711,-121.81469726562,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",Clothes Washer,,,,,4-6 years,,,,,,Yes,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,Recycled it,,,,Own,,Yes,2011,Mostly newer (5 years old or less),Yes,1-3 years,No,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,31-40 years old,Female,Hispanic or Latino,"$81,000-$160,000",Bachelor's degree or higher,More than 4,Yes,2016,4,95926,,A2R7GIYUQC099K,64208025
2017-11-22 09:46:29,2017-11-22 09:48:27,IP Address,71.84.88.192,100,117,True,2017-11-22 09:48:27,R_bC2Eitzd8L2QcVP,,,,,34.192901611328,-117.61039733887,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,Energy Savings Assistance Program,,,,,,You,,31-40 years old,Female,Asian,"$81,000-$160,000",Bachelor's degree or higher,2,Yes,2014,1,90731,,A2APCOJJ1MHSJU,40098049
2017-11-22 09:57:05,2017-11-22 10:03:51,IP Address,50.242.77.125,100,405,True,2017-11-22 10:03:51,R_SB2BYrnPFRWhv2x,,,,,39.479705810547,-123.63909912109,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2017,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,1-6 months,,,,,,,You,,Under 20 years old,Female,White,"<$20,000",High school graduate or GED,1,Yes,2017,4,95437,,A3G1MMP720MVC7,53317523
2017-11-22 10:04:25,2017-11-22 10:06:08,IP Address,97.84.70.221,100,103,True,2017-11-22 10:06:08,R_2ttHyTqrRYElTqE,,,,,37.069198608398,-121.55670166016,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Male,Asian,"$21,000-$80,000",Bachelor's degree or higher,4,No,,,95020,,A3M6F1HGYKC64W,36065547
2017-11-22 10:29:43,2017-11-22 10:33:18,IP Address,65.60.89.50,100,214,True,2017-11-22 10:33:18,R_r0fItICHEqoh00p,,,,,33.6748046875,-117.9089050293,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,No,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,,Rent,,Yes,2016,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,"Energy Savings Assistance Program,Other",,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Male,White,"$81,000-$160,000",Bachelor's degree or higher,4,Yes,2013,3,91723,Nothing,A3CMWYLWMENHLZ,72648762
2017-11-22 10:58:21,2017-11-22 11:02:23,IP Address,172.248.27.59,100,241,True,2017-11-22 11:02:23,R_3NJOVkqpKW08oXS,,,,,33.826293945312,-117.91059875488,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",Clothes Washer,,,,,1-3 years,,,,,,No,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,Own,,Yes,2014,Mostly newer (5 years old or less),Prefer no to answer,,,,,,Other,Anaheim Utilities,,,,,,,,,,"Spouse, domestic partner, or roommate",,41-50 years old,Female,White,"$21,000-$80,000",Some college,2,Prefer not to answer,,,92805,Our home was built after 2007.,A4M2EA2J10E7K,73040523
2017-11-22 11:20:20,2017-11-22 11:23:41,IP Address,198.217.64.23,100,201,True,2017-11-22 11:23:42,R_2ypdrpshlSRC4uC,,,,,38.581604003906,-121.49440002441,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2016,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,3-4 years,,,,,,,You,,41-50 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,3,Yes,2015,2,94960,,A3V0MS1ORXEHCF,331057
2017-11-22 11:42:08,2017-11-22 11:46:05,IP Address,74.10.14.50,100,236,True,2017-11-22 11:46:05,R_cx6yZk60aCzoRGx,,,,,33.605392456055,-117.66749572754,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Refrigerator,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2017,Mostly older (more than 5 years),No,,,,,,Other,"I don't know, it's not our responsibility",,,,,,,,,,Landlord,,21-30 years old,Female,White,"$21,000-$80,000",Some college,2,Yes,2016,4,92701,,A3105BXK85QUS7,67550230
2017-11-22 12:49:50,2017-11-22 12:55:25,IP Address,73.90.162.72,100,334,True,2017-11-22 12:55:25,R_tX5Pab86g2NvgSB,,,,,36.295806884766,-119.38119506836,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,5-6 years,,,,You,,51-60 years old,Female,White,"<$20,000",High school graduate or GED,3,Yes,2014,4,93277,,A1SI42A7JUSYHO,47881077
2017-11-22 13:09:14,2017-11-22 13:12:35,IP Address,76.94.231.216,100,200,True,2017-11-22 13:12:35,R_er1hsGOl4xcEWiJ,,,,,33.804702758789,-118.35229492188,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Pool pump/motor",,,,1-3 years,1-3 years,,Less than 1 year,,,No,No,,No,,,$51-100,$51-100,,$101-300,,,>60 days,>60 days,,0-30 days,,,No,No,,Yes,,,,,,,,Own,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,Other,,,,,,You,,41-50 years old,Male,Asian,">$160,000",Bachelor's degree or higher,More than 4,Yes,2013,4,90064,,A247KL8QX3NRX0,94549752
2017-11-22 13:13:29,2017-11-22 13:17:07,IP Address,98.234.179.155,100,217,True,2017-11-22 13:17:07,R_3MAHVBcBgf1OPT9,,,,,37.388702392578,-122.01879882812,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2011,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,41-50 years old,Male,White,"$81,000-$160,000",Bachelor's degree or higher,3,Yes,2013,2,94085,,APMOYECN2X8AG,59189126
2017-11-22 13:29:03,2017-11-22 13:33:26,IP Address,65.255.194.122,100,262,True,2017-11-22 13:33:26,R_3RklTAXfyWnVgXr,,,,,34.052200317383,-118.24369812012,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Refrigerator",Refrigerator,,,,,,,,4-6 years,,,,,,Yes,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,Recycled it,Rent,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,41-50 years old,Male,Hispanic or Latino,"$81,000-$160,000",Bachelor's degree or higher,3,No,,,90602,No.,A361DCLILVGUPB,85247912
2017-11-22 13:31:14,2017-11-22 13:34:25,IP Address,104.172.179.207,100,191,True,2017-11-22 13:34:26,R_2WvETDS3JyzOx6L,,,,,34.20930480957,-118.5751953125,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Water Heater,Refrigerator",Water Heater,,,,,,1-3 years,,,,,,No,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,21-30 years old,Male,White,"$81,000-$160,000",Bachelor's degree or higher,4,No,,,91307,,A1OUY7C1M55UQ0,67834969
2017-11-22 14:08:37,2017-11-22 14:11:34,IP Address,67.159.142.117,100,176,True,2017-11-22 14:11:34,R_WuE1MCLd7cvdpaV,,,,,38.650100708008,-121.25340270996,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2016,Mostly newer (5 years old or less),No,,,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,"White,Asian","$21,000-$80,000",Bachelor's degree or higher,3,Yes,2017,2,95628,no,A18VOGF1BZULHX,63519527
2017-11-22 14:09:09,2017-11-22 14:13:15,IP Address,24.5.47.179,100,245,True,2017-11-22 14:13:15,R_1pSRGoBpV55MYXS,,,,,38.134796142578,-122.56100463867,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,Yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,Other,Marin Clean Energy,,,,,,,,You,,51-60 years old,Male,White,"$81,000-$160,000",Some college,2,No,,,94949,,A3JXZ60HKXKCBI,85845977
2017-11-22 14:16:10,2017-11-22 14:21:04,IP Address,98.167.120.215,100,294,True,2017-11-22 14:21:05,R_2ZEN8pGBp3bAhTR,,,,,36.009704589844,-115.14790344238,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,21-30 years old,Female,Black or African American,"$21,000-$80,000",Bachelor's degree or higher,3,Yes,2014,2,91387,,A1A7VNQV31ZP7S,97949554
2017-11-22 14:25:41,2017-11-22 14:29:05,IP Address,98.248.233.198,100,203,True,2017-11-22 14:29:05,R_RQYIsYMRSWVRspH,,,,,37.952896118164,-122.02249908447,anonymous,EN,"Window Air Conditioner,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2017,Mostly older (more than 5 years),Yes,Less than 1 year,No,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,21-30 years old,Female,Hispanic or Latino,"$21,000-$80,000",Some college,2,No,,,94520,,ABHFK47VU8I62,22585381
2017-11-22 14:29:56,2017-11-22 14:32:40,IP Address,117.111.16.1,100,163,True,2017-11-22 14:32:40,R_YQtmd9bcRYBgE0x,,,,,37.511199951172,126.97409057617,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Water Heater,Water Heater,,,,,,1-3 years,,,,,,No,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,,,,Own,,Yes,2015,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,31-40 years old,Male,"White,Hispanic or Latino","$21,000-$80,000",Bachelor's degree or higher,3,No,,,93561,,AIP944O0SSJM2,22723890
2017-11-22 14:38:09,2017-11-22 14:39:29,IP Address,47.153.142.31,100,80,True,2017-11-22 14:39:30,R_2Qocshcpoat7MR2,,,,,33.758407592773,-118.31629943848,anonymous,EN,"Water Heater,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,7-10 years,,,,You,,21-30 years old,Male,"White,Hispanic or Latino","$21,000-$80,000",Some college,4,No,,,90275,,A2XI42R8KYRKAY,63924889
2017-11-22 15:53:58,2017-11-22 15:57:01,IP Address,170.213.3.11,100,182,True,2017-11-22 15:57:01,R_1kSmn2XjWXaLFOq,,,,,32.766296386719,-117.12930297852,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer",,,,4-6 years,4-6 years,,,,,No,No,,,,,$50 or less,$50 or less,,,,,0-30 days,0-30 days,,,,,Yes,Yes,,,,,,,,,,Rent,,Yes,2009,Mostly older (more than 5 years),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,Family Electric Rate Assistance (FERA),,,You,,51-60 years old,Female,Black or African American,"$21,000-$80,000",Some college,2,No,,,92102,no,A1SNGSRVSHBGPG,93040637
2017-11-22 16:36:23,2017-11-22 16:41:12,IP Address,99.47.209.72,100,289,True,2017-11-22 16:41:13,R_r6nLSi1DHfKQOkh,,,,,38.206802368164,-120.62139892578,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Refrigerator",Refrigerator,,,,,,,,Less than 1 year,,,,,,No,,,,,,$51-100,,,,,,31-60 days,,,,,,Yes,,,,,,,Own,,Yes,2017,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,SmartAC,,,,,,,,,You,,21-30 years old,Male,Other,"$21,000-$80,000",High school graduate or GED,2,No,,,95205,,A1B8LZXG8W3NV6,71205841
2017-11-22 17:12:25,2017-11-22 17:16:18,IP Address,104.181.143.222,100,232,True,2017-11-22 17:16:18,R_2S8oSuMMU8dg7Xd,,,,,34.088104248047,-117.46479797363,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Pool pump/motor,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator",Refrigerator,,,,,,,,4-6 years,,,,,,Yes,,,,,,$101-300,,,,,,>60 days,,,,,,No,,,,,,Kept it,Own,,No,,Mostly newer (5 years old or less),Yes,1-3 years,No,,,,Southern California Edison (SCE),,,,,"Energy Savings Assistance Program,Energy Upgrade California® Home Upgrade",,,,,,Landlord,,21-30 years old,Male,Hispanic or Latino,"$81,000-$160,000",High school graduate or GED,More than 4,Yes,2017,More than 4,92377,None.,AUT1MH3OQ6T1,47408172
2017-11-22 17:45:19,2017-11-22 17:48:10,IP Address,172.91.130.31,100,170,True,2017-11-22 17:48:10,R_2Qhxu09HBIDb55g,,,,,34.031097412109,-118.49000549316,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2013,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,Other,,,,,,You,,21-30 years old,Male,White,"<$20,000",Some college,1,No,,,90401,,A3MWA1ZYK4L3OY,98228281
2017-11-22 15:16:33,2017-11-22 18:02:04,IP Address,187.158.12.120,100,9930,True,2017-11-22 18:02:04,R_2S2g23fBn0WxWPc,,,,,31.733306884766,-106.48329925537,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator",,,,4-6 years,4-6 years,1-3 years,1-3 years,7-10 years,,Yes,Yes,Yes,Yes,Yes,,$51-100,$50 or less,$51-100,$51-100,$51-100,,0-30 days,31-60 days,31-60 days,31-60 days,0-30 days,,Yes,Yes,Yes,Yes,Yes,,Recycled it,Recycled it,Recycled it,Recycled it,Recycled it,Own,,Yes,2008,Mostly older (more than 5 years),Yes,4-6 years,No,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,21-30 years old,Male,White,"$21,000-$80,000",Bachelor's degree or higher,4,No,,,91750,,AS1LYG79WBO1I,1521259
2017-11-22 19:32:52,2017-11-22 19:35:58,IP Address,71.95.194.206,100,186,True,2017-11-22 19:35:59,R_ZaZHlFXtgJS3agx,,,,,34.09049987793,-118.13439941406,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Water Heater,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,Yes,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,Recycled it,Own,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,1-2 years,,,,You,,31-40 years old,Male,Asian,"$21,000-$80,000",Bachelor's degree or higher,1,Prefer not to answer,,,91780,,A3DRI9MD8LDKQN,77548707
2017-11-22 20:02:06,2017-11-22 20:06:42,IP Address,73.15.196.41,100,276,True,2017-11-22 20:06:43,R_qXtWM8GgYnFvopH,,,,,37.686599731445,-122.15689849854,anonymous,EN,Refrigerator,Window Air Conditioner,Window Air Conditioner,,,4-6 years,,,,,,No,,,,,,$101-300,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,,,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,5-6 years,,,,,,,You,,41-50 years old,Female,Black or African American,"$21,000-$80,000",Some college,4,No,,,94610,Thanks!,A2MG1LLIKMGAMX,21533187
2017-11-22 20:14:08,2017-11-22 20:20:14,IP Address,76.233.205.10,100,365,True,2017-11-22 20:20:15,R_bg6nnwyfTDukBcR,,,,,37.537200927734,-120.84870147705,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer",,,,7-10 years,7-10 years,,,,,No,No,,,,,$51-100,$51-100,,,,,31-60 days,31-60 days,,,,,Yes,Yes,,,,,,,,,,Own,,Yes,2008,Mostly newer (5 years old or less),No,,,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,"Spouse, domestic partner, or roommate",,41-50 years old,Female,Black or African American,">$160,000",Bachelor's degree or higher,More than 4,Yes,2017,More than 4,95382,No,A22NLC6ZQP6J21,61016362
2017-11-22 20:21:05,2017-11-22 20:26:57,IP Address,172.242.245.91,100,351,True,2017-11-22 20:26:57,R_RrhPhsahdo5oyLn,,,,,34.054397583008,-118.2440032959,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer","Window Air Conditioner,Clothes Dryer,Clothes Washer",,,Less than 1 year,Less than 1 year,Less than 1 year,,,,No,No,No,,,,$101-300,$101-300,$101-300,,,,>60 days,31-60 days,31-60 days,,,,Yes,Yes,Yes,,,,,,,,,,Rent,,Yes,2010,Mostly newer (5 years old or less),Yes,Less than 1 year,Yes,$51-100,Yes,,Southern California Edison (SCE),,,,,"California Alternate Rates for Energy (CARE),Energy Upgrade California® Home Upgrade",,5-6 years,,,,You,,41-50 years old,Female,White,"$21,000-$80,000",Some college,3,No,,,93560,,A139JHLMU51G9Z,62260914
2017-11-22 20:39:49,2017-11-22 20:48:20,IP Address,70.137.129.26,100,510,True,2017-11-22 20:48:21,R_20TBu1rgFpPXqWF,,,,,37.759094238281,-122.13589477539,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Water Heater,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,No,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,Other,None.,,,,,,,,You,,51-60 years old,Female,Black or African American,"$21,000-$80,000",Some college,2,No,,,94523,No.,A3IZBLUBBAYCQN,59511920
